OrderID,ProductID,UnitPrice,Quantity,Discount,Revenue
10906,61,28.5,15,0,427.5
10907,75,7.75,14,0,108.5
10908,7,30,20,0.05,599.95
10908,52,7,14,0.05,97.95
10909,7,30,12,0,360
10909,16,17.45,15,0,261.75
10909,41,9.65,5,0,48.25
10910,19,9.2,12,0,110.4
10910,49,20,10,0,200
10910,61,28.5,5,0,142.5
10911,1,18,10,0,180
10911,17,39,12,0,468
10911,67,14,15,0,210
10912,11,21,40,0.25,839.75
10912,29,123.79,60,0.25,7427.15
10913,4,22,30,0.25,659.75
10913,33,2.5,40,0.25,99.75
10913,58,13.25,15,0,198.75
10914,71,21.5,25,0,537.5
10915,17,39,10,0,390
10915,33,2.5,30,0,75
10915,54,7.45,10,0,74.5
10916,16,17.45,6,0,104.7
10916,32,32,6,0,192
10916,57,19.5,20,0,390
10917,30,25.89,1,0,25.89
10917,60,34,10,0,340
10918,1,18,60,0.25,1079.75
10918,60,34,25,0.25,849.75
10919,16,17.45,24,0,418.8
10919,25,14,24,0,336
10919,40,18.4,20,0,368
10920,50,16.25,24,0,390
10921,35,18,10,0,180
10921,63,43.9,40,0,1756
10922,17,39,15,0,585
10922,24,4.5,35,0,157.5
10923,42,14,10,0.2,139.8
10923,43,46,10,0.2,459.8
10923,67,14,24,0.2,335.8
10924,10,31,20,0.1,619.9
10924,28,45.6,30,0.1,1367.9
10924,75,7.75,6,0,46.5
10925,36,19,25,0.15,474.85
10925,52,7,12,0.15,83.85
10926,11,21,2,0,42
10926,13,6,10,0,60
10926,19,9.2,7,0,64.4
10926,72,34.8,10,0,348
10927,20,81,5,0,405
10927,52,7,5,0,35
10927,76,18,20,0,360
10928,47,9.5,5,0,47.5
10928,76,18,5,0,90
10929,21,10,60,0,600
10929,75,7.75,49,0,379.75
10929,77,13,15,0,195
10930,21,10,36,0,360
10930,27,43.9,25,0,1097.5
10930,55,24,25,0.2,599.8
10930,58,13.25,30,0.2,397.3
10931,13,6,42,0.15,251.85
10931,57,19.5,30,0,585
10932,16,17.45,30,0.1,523.4
10932,62,49.3,14,0.1,690.1
10932,72,34.8,16,0,556.8
10932,75,7.75,20,0.1,154.9
10933,53,32.8,2,0,65.6
10933,61,28.5,30,0,855
10934,6,25,20,0,500
10935,1,18,21,0,378
10935,18,62.5,4,0.25,249.75
10935,23,9,8,0.25,71.75
10936,36,19,30,0.2,569.8
10937,28,45.6,8,0,364.8
10937,34,14,20,0,280
10938,13,6,20,0.25,119.75
10938,43,46,24,0.25,1103.75
10938,60,34,49,0.25,1665.75
10938,71,21.5,35,0.25,752.25
10939,2,19,10,0.15,189.85
10939,67,14,40,0.15,559.85
10940,7,30,8,0,240
10940,13,6,20,0,120
10941,31,12.5,44,0.25,549.75
10941,62,49.3,30,0.25,1478.75
10941,68,12.5,80,0.25,999.75
10941,72,34.8,50,0,1740
10942,49,20,28,0,560
10943,13,6,15,0,90
10943,22,21,21,0,441
10943,46,12,15,0,180
10944,11,21,5,0.25,104.75
10944,44,19.45,18,0.25,349.85
10944,56,38,18,0,684
10945,13,6,20,0,120
10945,31,12.5,10,0,125
10946,10,31,25,0,775
10946,24,4.5,25,0,112.5
10946,77,13,40,0,520
10947,59,55,4,0,220
10948,50,16.25,9,0,146.25
10948,51,53,40,0,2120
10948,55,24,4,0,96
10949,6,25,12,0,300
10949,10,31,30,0,930
10949,17,39,6,0,234
10949,62,49.3,60,0,2958
10950,4,22,5,0,110
10951,33,2.5,15,0.05,37.45
10951,41,9.65,6,0.05,57.85
10951,75,7.75,50,0.05,387.45
10952,6,25,16,0.05,399.95
10952,28,45.6,2,0,91.2
10953,20,81,50,0.05,4049.95
10953,31,12.5,50,0.05,624.95
10954,16,17.45,28,0.15,488.45
10954,31,12.5,25,0.15,312.35
10954,45,9.5,30,0,285
10954,60,34,24,0.15,815.85
10955,75,7.75,12,0.2,92.8
10956,21,10,12,0,120
10956,47,9.5,14,0,133
10956,51,53,8,0,424
10957,30,25.89,30,0,776.7
10957,35,18,40,0,720
10957,64,33.25,8,0,266
10958,5,21.35,20,0,427
10958,7,30,6,0,180
10958,72,34.8,5,0,174
10959,75,7.75,20,0.15,154.85
10960,24,4.5,10,0.25,44.75
10960,41,9.65,24,0,231.6
10961,52,7,6,0.05,41.95
10961,76,18,60,0,1080
10962,7,30,45,0,1350
10962,13,6,77,0,462
10962,53,32.8,20,0,656
10962,69,36,9,0,324
10962,76,18,44,0,792
10963,60,34,2,0.15,67.85
10964,18,62.5,6,0,375
10964,38,263.5,5,0,1317.5
10964,69,36,10,0,360
10965,51,53,16,0,848
10966,37,26,8,0,208
10966,56,38,12,0.15,455.85
10966,62,49.3,12,0.15,591.45
10967,19,9.2,12,0,110.4
10967,49,20,40,0,800
10968,12,38,30,0,1140
10968,24,4.5,30,0,135
10968,64,33.25,4,0,133
10969,46,12,9,0,108
10970,52,7,40,0.2,279.8
10971,29,123.79,14,0,1733.06
10972,17,39,6,0,234
10972,33,2.5,7,0,17.5
10973,26,31.23,5,0,156.15
10973,41,9.65,6,0,57.9
10973,75,7.75,10,0,77.5
10974,63,43.9,10,0,439
10975,8,40,16,0,640
10975,75,7.75,10,0,77.5
10976,28,45.6,20,0,912
10977,39,18,30,0,540
10977,47,9.5,30,0,285
10977,51,53,10,0,530
10977,63,43.9,20,0,878
10978,8,40,20,0.15,799.85
10978,21,10,40,0.15,399.85
10978,40,18.4,10,0,184
10978,44,19.45,6,0.15,116.55
10979,7,30,18,0,540
10979,12,38,20,0,760
10979,24,4.5,80,0,360
10979,27,43.9,30,0,1317
10979,31,12.5,24,0,300
10979,63,43.9,35,0,1536.5
10980,75,7.75,40,0.2,309.8
10981,38,263.5,60,0,15810
10982,7,30,20,0,600
10982,43,46,9,0,414
10983,13,6,84,0.15,503.85
10983,57,19.5,15,0,292.5
10984,16,17.45,55,0,959.75
10984,24,4.5,20,0,90
10984,36,19,40,0,760
10985,16,17.45,36,0.1,628.1
10985,18,62.5,8,0.1,499.9
10985,32,32,35,0.1,1119.9
10986,11,21,30,0,630
10986,20,81,15,0,1215
10986,76,18,10,0,180
10986,77,13,15,0,195
10987,7,30,60,0,1800
10987,43,46,6,0,276
10987,72,34.8,20,0,696
10988,7,30,60,0,1800
10988,62,49.3,40,0.1,1971.9
10989,6,25,40,0,1000
10989,11,21,15,0,315
10989,41,9.65,4,0,38.6
10990,21,10,65,0,650
10990,34,14,60,0.15,839.85
10990,55,24,65,0.15,1559.85
10990,61,28.5,66,0.15,1880.85
10991,2,19,50,0.2,949.8
10991,70,15,20,0.2,299.8
10991,76,18,90,0.2,1619.8
10992,72,34.8,2,0,69.6
10993,29,123.79,50,0.25,6189.25
10993,41,9.65,35,0.25,337.5
10994,59,55,18,0.05,989.95
10995,51,53,20,0,1060
10995,60,34,4,0,136
10996,42,14,40,0,560
10997,32,32,50,0,1600
10997,46,12,20,0.25,239.75
10997,52,7,20,0.25,139.75
10998,24,4.5,12,0,54
10998,61,28.5,7,0,199.5
10998,74,10,20,0,200
10998,75,7.75,30,0,232.5
10999,41,9.65,20,0.05,192.95
10999,51,53,15,0.05,794.95
10999,77,13,21,0.05,272.95
11000,4,22,25,0.25,549.75
11000,24,4.5,30,0.25,134.75
11000,77,13,30,0,390
11001,7,30,60,0,1800
11001,22,21,25,0,525
11001,46,12,25,0,300
11001,55,24,6,0,144
11002,13,6,56,0,336
11002,35,18,15,0.15,269.85
11002,42,14,24,0.15,335.85
11002,55,24,40,0,960
11003,1,18,4,0,72
11003,40,18.4,10,0,184
11003,52,7,10,0,70
11004,26,31.23,6,0,187.38
11004,76,18,6,0,108
11005,1,18,2,0,36
11005,59,55,10,0,550
11006,1,18,8,0,144
11006,29,123.79,2,0.25,247.33
11007,8,40,30,0,1200
11007,29,123.79,10,0,1237.9
11007,42,14,14,0,196
11008,28,45.6,70,0.05,3191.95
11008,34,14,90,0.05,1259.95
11008,71,21.5,21,0,451.5
11009,24,4.5,12,0,54
11009,36,19,18,0.25,341.75
11009,60,34,9,0,306
11010,7,30,20,0,600
11010,24,4.5,10,0,45
11011,58,13.25,40,0.05,529.95
11011,71,21.5,20,0,430
11012,19,9.2,50,0.05,459.95
11012,60,34,36,0.05,1223.95
11012,71,21.5,60,0.05,1289.95
11013,23,9,10,0,90
11013,42,14,4,0,56
11013,45,9.5,20,0,190
11013,68,12.5,2,0,25
11014,41,9.65,28,0.1,270.1
11015,30,25.89,15,0,388.35
11015,77,13,18,0,234
11016,31,12.5,15,0,187.5
11016,36,19,16,0,304
11017,3,10,25,0,250
11017,59,55,110,0,6050
11017,70,15,30,0,450
11018,12,38,20,0,760
11018,18,62.5,10,0,625
11018,56,38,5,0,190
11019,46,12,3,0,36
11019,49,20,2,0,40
11020,10,31,24,0.15,743.85
11021,2,19,11,0.25,208.75
11021,20,81,15,0,1215
11021,26,31.23,63,0,1967.49
11021,51,53,44,0.25,2331.75
11021,72,34.8,35,0,1218
11022,19,9.2,35,0,322
11022,69,36,30,0,1080
11023,7,30,4,0,120
11023,43,46,30,0,1380
11024,26,31.23,12,0,374.76
11024,33,2.5,30,0,75
11024,65,21.05,21,0,442.05
11024,71,21.5,50,0,1075
11025,1,18,10,0.1,179.9
11025,13,6,20,0.1,119.9
11026,18,62.5,8,0,500
11026,51,53,10,0,530
11027,24,4.5,30,0.25,134.75
11027,62,49.3,21,0.25,1035.05
11028,55,24,35,0,840
11028,59,55,24,0,1320
11029,56,38,20,0,760
11029,63,43.9,12,0,526.8
11030,2,19,100,0.25,1899.75
11030,5,21.35,70,0,1494.5
11030,29,123.79,60,0.25,7427.15
11030,59,55,100,0.25,5499.75
11031,1,18,45,0,810
11031,13,6,80,0,480
11031,24,4.5,21,0,94.5
11031,64,33.25,20,0,665
11031,71,21.5,16,0,344
11032,36,19,35,0,665
11032,38,263.5,25,0,6587.5
11032,59,55,30,0,1650
11033,53,32.8,70,0.1,2295.9
11033,69,36,36,0.1,1295.9
11034,21,10,15,0.1,149.9
11034,44,19.45,12,0,233.4
11034,61,28.5,6,0,171
11035,1,18,10,0,180
11035,35,18,60,0,1080
11035,42,14,30,0,420
11035,54,7.45,10,0,74.5
11036,13,6,7,0,42
11036,59,55,30,0,1650
11037,70,15,4,0,60
11038,40,18.4,5,0.2,91.8
11038,52,7,2,0,14
11038,71,21.5,30,0,645
11039,28,45.6,20,0,912
11039,35,18,24,0,432
11039,49,20,60,0,1200
11039,57,19.5,28,0,546
11040,21,10,20,0,200
11041,2,19,30,0.2,569.8
11041,63,43.9,30,0,1317
11042,44,19.45,15,0,291.75
11042,61,28.5,4,0,114
11043,11,21,10,0,210
11044,62,49.3,12,0,591.6
11045,33,2.5,15,0,37.5
11045,51,53,24,0,1272
11046,12,38,20,0.05,759.95
11046,32,32,15,0.05,479.95
11046,35,18,18,0.05,323.95
11047,1,18,25,0.25,449.75
11047,5,21.35,30,0.25,640.25
11048,68,12.5,42,0,525
11049,2,19,10,0.2,189.8
11049,12,38,4,0.2,151.8
11050,76,18,50,0.1,899.9
11051,24,4.5,10,0.2,44.8
11052,43,46,30,0.2,1379.8
11052,61,28.5,10,0.2,284.8
11053,18,62.5,35,0.2,2187.3
11053,32,32,20,0,640
11053,64,33.25,25,0.2,831.05
11054,33,2.5,10,0,25
11054,67,14,20,0,280
11055,24,4.5,15,0,67.5
11055,25,14,15,0,210
11055,51,53,20,0,1060
11055,57,19.5,20,0,390
11056,7,30,40,0,1200
11056,55,24,35,0,840
11056,60,34,50,0,1700
11057,70,15,3,0,45
11058,21,10,3,0,30
11058,60,34,21,0,714
11058,61,28.5,4,0,114
11059,13,6,30,0,180
11059,17,39,12,0,468
11059,60,34,35,0,1190
11060,60,34,4,0,136
11060,77,13,10,0,130
11061,60,34,15,0,510
11062,53,32.8,10,0.2,327.8
11062,70,15,12,0.2,179.8
11063,34,14,30,0,420
11063,40,18.4,40,0.1,735.9
11063,41,9.65,30,0.1,289.4
11064,17,39,77,0.1,3002.9
11064,41,9.65,12,0,115.8
11064,53,32.8,25,0.1,819.9
11064,55,24,4,0.1,95.9
11064,68,12.5,55,0,687.5
11065,30,25.89,4,0.25,103.31
11065,54,7.45,20,0.25,148.75
11066,16,17.45,3,0,52.35
11066,19,9.2,42,0,386.4
11066,34,14,35,0,490
11067,41,9.65,9,0,86.85
11068,28,45.6,8,0.15,364.65
11068,43,46,36,0.15,1655.85
11068,77,13,28,0.15,363.85
11069,39,18,20,0,360
11070,1,18,40,0.15,719.85
11070,2,19,20,0.15,379.85
11070,16,17.45,30,0.15,523.35
11070,31,12.5,20,0,250
11071,7,30,15,0.05,449.95
11071,13,6,10,0.05,59.95
11072,2,19,8,0,152
11072,41,9.65,40,0,386
11072,50,16.25,22,0,357.5
11072,64,33.25,130,0,4322.5
11073,11,21,10,0,210
11073,24,4.5,20,0,90
11074,16,17.45,14,0.05,244.25
11075,2,19,10,0.15,189.85
11075,46,12,30,0.15,359.85
11075,76,18,2,0.15,35.85
11076,6,25,20,0.25,499.75
11076,14,23.25,20,0.25,464.75
11076,19,9.2,10,0.25,91.75
11077,2,19,24,0.2,455.8
11077,3,10,4,0,40
11077,4,22,1,0,22
11077,6,25,1,0.02,24.98
11077,7,30,1,0.05,29.95
11077,8,40,2,0.1,79.9
11077,10,31,1,0,31
11077,12,38,2,0.05,75.95
11077,13,6,4,0,24
11077,14,23.25,1,0.03,23.22
11077,16,17.45,2,0.03,34.87
11077,20,81,1,0.04,80.96
11077,23,9,2,0,18
11077,32,32,1,0,32
11077,39,18,2,0.05,35.95
11077,41,9.65,3,0,28.95
11077,46,12,3,0.02,35.98
11077,52,7,2,0,14
11077,55,24,2,0,48
11077,60,34,2,0.06,67.94
11077,64,33.25,2,0.03,66.47
11077,66,17,1,0,17
11077,73,15,2,0.01,29.99
11077,75,7.75,4,0,31
11077,77,13,2,0,26
